"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Temperature","RH","Wind Speed","FMC","DMC","DC","Prob_fogo","HasFire_Predict"
"1","burned",809.0360107,1.262859941,0.1722,1685.47998,2082.550049,0.895577013,7096.709961,"12",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.973336052551042,"1"
"2","burned",816.4290161,0.288116992,0.2631,2370.790039,2719.889893,0.895577013,9581.919922,"4",25.16927083,57.21354167,10.6896875,88.52414968,96.45703408,449.4656794,0.959814041256921,"1"
"3","burned",823.3720093,0.810356021,0.1392,2247.320068,2505.540039,0.895577013,8551.799805,"4",25.16927083,57.21354167,10.6896875,88.52414968,96.45703408,449.4656794,0.983846012221982,"1"
"4","burned",820.7379761,0.443850994,0.4556,1523.630005,1862.589966,0.895577013,7610.700195,"12",25.69010417,75.125,5.138489583,65.16125285,2.617050625,137.7593613,0.0344971012048524,"1"
"5","burned",811.8540039,0.638970971,0.2957,1931.280029,2128.199951,0.895577013,7054.910156,"12",25.69010417,75.125,5.138489583,65.16125285,2.617050625,137.7593613,0.112992392784628,"1"
"6","burned",822.8410034,0.454236001,0.2878,967.5540161,1497.319946,0.895577013,7776.640137,"12",25.69010417,75.125,5.138489583,65.16125285,2.617050625,137.7593613,0.105215029299904,"1"
"7","burned",796.5720215,0.235093996,0.3833,1981.819946,310.0180054,0.895577013,6758.669922,"12",25.16927083,57.21354167,10.6896875,88.52414968,96.45703408,449.4656794,0.861274540719222,"1"
"8","burned",827.2630005,1.261729956,0.6431,603.4190063,2077.889893,0.895577013,8090.970215,"12",26.79166667,59.546875,8.233854167,86.99846797,22.46666902,138.9821197,0.440292059886721,"1"
"9","burned",825.9979858,2.014580011,0.2786,894.085022,1879.140015,0.895577013,8064.370117,"12",25.16927083,57.21354167,10.6896875,88.52414968,96.45703408,449.4656794,0.94759715853239,"1"
"10","burned",810.5180054,1.35766995,0.2993,1427.5,1798.72998,0.895577013,6826.430176,"12",27.79479167,44.375,8.742083333,89.03126369,61.54174069,1089.974022,0.988388262002634,"1"
"11","burned",825.1680298,1.342229962,0.1746,650.5839844,928.0650024,0.895577013,6944.609863,"12",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.96698661134178,"1"
"12","burned",800.2839966,1.922999978,0.423,1633.689941,802.5780029,0.895577013,8343.570313,"4",25.69010417,75.125,5.138489583,65.16125285,2.617050625,137.7593613,0.0376781916411122,"1"
"13","burned",801.7579956,0.413893014,0.4653,1638.77002,759.9949951,0.895577013,6351.299805,"12",25.89166667,73.25520833,6.45734375,83.86783518,12.1971921,55.81833465,0.454157908714623,"1"
"14","burned",821.867981,0.075236097,0.4011,1237.459961,1580.790039,0.895577013,7337.189941,"12",27.79479167,44.375,8.742083333,89.03126369,61.54174069,1089.974022,0.973798187481178,"1"
"15","burned",827.1680298,0.689163029,0.3096,1626.030029,1851.390015,0.895577013,7914.700195,"12",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.926968987529819,"1"
"16","burned",808.9400024,0.477214009,0.3495,300.9429932,1897.73999,0.895577013,6146.620117,"4",25.16927083,57.21354167,10.6896875,88.52414968,96.45703408,449.4656794,0.902844203857015,"1"
"17","burned",821.1729736,0.873058975,0.2445,327.4159851,520.3610229,0.895577013,6501.290039,"12",24.45572917,55.30208333,9.68015625,87.997062,115.4059744,545.3941561,0.952821687158467,"1"
"18","burned",739.1309814,1.460330009,0.5197,0,327.4159851,0.895577013,9232.730469,"12",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.598520302433323,"1"
"19","burned",822.7579956,0.95638299,0.2932,2039.280029,2383.040039,0.895577013,7920.299805,"12",25.89166667,73.25520833,6.45734375,83.86783518,12.1971921,55.81833465,0.811768233619977,"1"
"20","burned",827.052002,1.477200031,0.4653,346.6109924,1768.680054,0.895577013,7756.77002,"12",25.89166667,73.25520833,6.45734375,83.86783518,12.1971921,55.81833465,0.490067205860347,"1"
"21","burned",820.3280029,0.953593016,0.423,2926.290039,3204.840088,0.895577013,9287.120117,"4",25.69010417,75.125,5.138489583,65.16125285,2.617050625,137.7593613,0.0588650395082214,"1"
"22","burned",739.3460083,1.461019993,0.3126,30.39979935,288.3980103,0.895577013,9196.330078,"12",24.45572917,55.30208333,9.68015625,87.997062,115.4059744,545.3941561,0.904037950903495,"1"
"23","burned",823.7719727,1.183809996,0.3815,3357.77002,3418.459961,0.895577013,8886.780273,"12",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.913178591447759,"1"
"24","burned",813.4899902,1.306450009,0.4733,2258.810059,2452.040039,0.895577013,7351.089844,"12",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.803655965548898,"1"
"25","burned",805.0679932,0.135261998,0.1907,1311.430054,851.7369995,0.895577013,6596.819824,"12",22.41354167,54.03125,9.219895833,87.85079759,150.392371,658.9489686,0.973689036565434,"1"
"26","burned",822.492981,0.304187,0.4182,1421.329956,1690.400024,0.895577013,7633.799805,"12",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.839194425578691,"1"
"27","burned",828.7670288,1.730069995,0.1623,1893.839966,2103.090088,0.895577013,8038.720215,"12",22.41354167,54.03125,9.219895833,87.85079759,150.392371,658.9489686,0.984558412427672,"1"
"28","burned",817.5230103,2.002089977,0.1653,2948.780029,2906.320068,0.895577013,9241.740234,"4",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.980236338972618,"1"
"29","burned",827.1939697,1.490239978,0.2643,2368.060059,3558.199951,0.895577013,9865.330078,"4",22.41354167,54.03125,9.219895833,87.85079759,150.392371,658.9489686,0.973754638412543,"1"
"30","burned",820.8850098,1.455489993,0.4788,2885.580078,3167.709961,0.895577013,9322.480469,"4",25.16927083,57.21354167,10.6896875,88.52414968,96.45703408,449.4656794,0.842119344485792,"1"
"31","burned",806.5869751,1.484719992,0.4089,641.2839966,1505.329956,0.895577013,6501.359863,"4",26.8609375,60.51041667,6.695989583,87.06716964,29.16935873,251.1550856,0.836378844522564,"1"
"32","burned",826.190979,1.215909958,0.2558,237.4299927,1713.209961,0.895577013,7663.700195,"12",22.41354167,54.03125,9.219895833,87.85079759,150.392371,658.9489686,0.962435695849457,"1"
"33","burned",829.4910278,1.20472002,0.3773,1378.76001,1577.569946,0.895577013,7640.700195,"12",22.41354167,54.03125,9.219895833,87.85079759,150.392371,658.9489686,0.915956470786522,"1"
"34","burned",794.3519897,2.318799973,0.4131,3040.129883,2278.570068,0.895577013,5472.299805,"4",27.41302083,60.18229167,9.05921875,86.90138206,45.12104091,300.2113981,0.838678526700072,"1"
"35","burned",795.2550049,1.32201004,0.5038,3877.850098,1759.25,0.895577013,6627.430176,"4",27.41302083,60.18229167,9.05921875,86.90138206,45.12104091,300.2113981,0.714550484866915,"1"
"36","burned",798.9589844,0.32130599,0.5974,2740.199951,2047.650024,0.895577013,5458.180176,"4",27.41302083,60.18229167,9.05921875,86.90138206,45.12104091,300.2113981,0.53603812121957,"1"
"37","burned",789.2249756,0.540008008,0.3015,3446.050049,2229.780029,0.895577013,5577.180176,"4",26.75677083,57.71354167,8.23390625,88.0538298,74.2909162,385.3543356,0.946113362386884,"1"
"38","burned",792.1890259,1.225739956,0.443,2631.290039,214.9589996,0.895577013,6989.640137,"12",22.41354167,54.03125,9.219895833,87.85079759,150.392371,658.9489686,0.844033638501026,"1"
"39","burned",797.3800049,0.977101982,0.2731,4592.680176,1070.920044,0.895577013,5127.47998,"4",27.41302083,60.18229167,9.05921875,86.90138206,45.12104091,300.2113981,0.932450702861181,"1"
"40","burned",797.3389893,1.463569999,0.37,3249.370117,1970.369995,0.895577013,5868.419922,"4",27.03802083,53.90625,9.633020833,88.29973747,51.92366736,318.4413669,0.919767707342167,"1"
"41","burned",798.6480103,0.674305022,0.5838,4624.370117,1456.969971,0.895577013,6104.529785,"4",22.7890625,57.59895833,7.5975,87.80216573,148.7323453,653.7105311,0.709497631414345,"1"
"42","burned",798.2249756,0.458018988,0.2824,4693.200195,1711.589966,0.895577013,6007.790039,"4",30.6046875,38.09895833,8.49203125,91.47818425,54.97554021,939.0041722,0.994710194441851,"1"
"43","burned",813.8339844,0.805193007,0.1847,323.1539917,2312.179932,0.895577013,2802.719971,"4",22.41354167,54.03125,9.219895833,87.85079759,150.392371,658.9489686,0.97890316630962,"1"
"44","burned",799.242981,1.257560015,0.4071,4564.930176,1413.180054,0.895577013,5406.890137,"4",27.49270833,52.24479167,10.63223958,88.08999767,47.47675358,306.3640856,0.891925080159771,"1"
"45","burned",735.9349976,2.047199965,0.37,486.3970032,1965.670044,0.895577013,5060.990234,"4",27.03802083,53.90625,9.633020833,88.29973747,51.92366736,318.4413669,0.890806877519945,"1"
"46","burned",796.6989746,0.425758004,0.4318,4441.799805,1067.890015,0.895577013,5034.259766,"4",27.49270833,52.24479167,10.63223958,88.08999767,47.47675358,306.3640856,0.862223553852338,"1"
"47","burned",797.9359741,1.345620036,0.6605,2565.320068,480.6629944,0.895577013,6724.399902,"12",24.98125,51.25520833,9.943177083,87.94838186,113.6511527,539.7881249,0.518746854014863,"1"
"48","burned",795.6939697,2.144799948,0.37,3974.129883,1467.400024,0.895577013,6753.540039,"4",27.03802083,53.90625,9.633020833,88.29973747,51.92366736,318.4413669,0.919342826382416,"1"
"49","burned",753.1099854,3.399329901,0.4263,366.0620117,1917.359985,0.895577013,4956.660156,"4",23.9984375,42.76041667,7.4,89.33027702,216.6852647,1041.056434,0.949988712631717,"1"
"50","burned",798.6480103,0.674305022,0.4703,4624.370117,1456.969971,0.895577013,6104.529785,"4",24.98125,51.25520833,9.943177083,87.94838186,113.6511527,539.7881249,0.858430806340279,"1"
"51","burned",728.4240112,1.870169997,0.2824,762.4229736,1678.880005,0.895577013,5357.700195,"4",30.6046875,38.09895833,8.49203125,91.47818425,54.97554021,939.0041722,0.991905311842516,"1"
"52","burned",794.7369995,1.078670025,0.5311,4413,1805.660034,0.895577013,6287.169922,"4",24.98125,51.25520833,9.943177083,87.94838186,113.6511527,539.7881249,0.798223922941037,"1"
"53","burned",697.2839966,5.814939976,0.4376,3684.52002,924.5739746,0.895577013,4377.680176,"4",23.9984375,42.76041667,7.4,89.33027702,216.6852647,1041.056434,0.947018544224488,"1"
"54","burned",811.1309814,1.225849986,0.4318,1563.449951,1357.140015,0.895577013,5677.52002,"4",27.49270833,52.24479167,10.63223958,88.08999767,47.47675358,306.3640856,0.8484749372969,"1"
"55","burned",799.2849731,0.429311991,0.2047,5017.439941,1367.98999,0.895577013,5612.689941,"4",26.50729167,52.98958333,9.436979167,88.34853361,54.1627273,324.4166794,0.978142946488733,"1"
"56","burned",798.6480103,0.674305022,0.37,4624.370117,1456.969971,0.895577013,6104.529785,"4",26.50729167,52.98958333,9.436979167,88.34853361,54.1627273,324.4166794,0.926200402379348,"1"
"57","burned",695.9130249,3.703500032,0.2027,237.4299927,231.5180054,0.895577013,6365.759766,"12",26.50729167,52.98958333,9.436979167,88.34853361,54.1627273,324.4166794,0.958197082852389,"1"
"58","burned",808.7390137,1.096930027,0.2047,1223.569946,1340.699951,0.895577013,6199.25,"4",27.41302083,60.18229167,9.05921875,86.90138206,45.12104091,300.2113981,0.951220660880438,"1"
"59","burned",742.6119995,3.081739902,0.3403,364.7969971,2042.900024,0.895577013,4952.930176,"4",30.6046875,38.09895833,8.49203125,91.47818425,54.97554021,939.0041722,0.988558708874509,"1"
"60","burned",687.3690186,3.050270081,0.3465,3170.47998,30.39979935,0.672481,3009.429932,"12",30.6046875,38.09895833,8.49203125,91.47818425,54.97554021,939.0041722,0.985017404520334,"1"
"61","burned",808.5540161,0.88636899,0.4701,2086.100098,1696.410034,0.895577013,6632.799805,"4",30.6046875,38.09895833,8.49203125,91.47818425,54.97554021,939.0041722,0.974648019053366,"1"
"62","burned",716.5449829,4.753680229,0.5215,2716.48999,219.2160034,0.895577013,6258.669922,"4",27.49270833,52.24479167,10.63223958,88.08999767,47.47675358,306.3640856,0.693778433463182,"0"
"63","burned",796.9749756,1.240620017,0.5328,4441.490234,1632.839966,0.895577013,6273.640137,"4",24.56875,60.03645833,7.753385417,88.04888041,130.3171826,591.0690936,0.762514589155075,"1"
"64","burned",717.9760132,2.468669891,0.472,2091.409912,413.4819946,0.895577013,6047.040039,"4",29.878125,36.09895833,9.3453125,91.74217356,74.40822318,986.081048,0.96575343868085,"1"
"65","burned",746.7009888,0.756932974,0.5543,3605.679932,973.2680054,3.511869907,4894.27002,"12",27.27447917,45.34895833,15.19953125,90.86093434,50.64165246,804.7453803,0.863328887578945,"1"
"66","burned",742.1010132,1.057250023,0.5073,3589.23999,821.3569946,3.511869907,4772.77002,"12",27.27447917,45.34895833,15.19953125,90.86093434,50.64165246,804.7453803,0.897984295220403,"1"
"67","burned",712.6309814,3.438250065,0.4322,1838.119995,978.9489746,0.895577013,5654.200195,"4",29.878125,36.09895833,9.3453125,91.74217356,74.40822318,986.081048,0.976333972713084,"1"
"68","burned",705.0009766,2.393790007,0.3642,3274.159912,773.8519897,0.895577013,3328.189941,"4",26.7640625,58.55729167,10.56828125,82.39393119,28.22179042,882.5040472,0.8263979298424,"1"
"69","burned",660.4000244,1.517359972,0.4788,2923.76001,1205.689941,0.895577013,1922.890015,"4",24.33958333,47.88541667,7.43984375,88.6137264,160.901854,692.1812811,0.851719843119238,"1"
"70","burned",792.4050293,2.098939896,0.4382,2687.070068,184.9149933,1.533360004,3687.409912,"4",27.69635417,50.43229167,5.67859375,86.67460439,26.71630581,876.3323385,0.931746583165585,"1"
"71","burned",615.7910156,4.413849831,0.494,135.9519958,91.19940186,1.533360004,1338.969971,"15",26.7640625,58.55729167,10.56828125,82.39393119,28.22179042,882.5040472,0.518435383919731,"1"
"72","burned",613.2069702,2.623899937,0.5228,0,121.598999,1.533360004,1702.390015,"15",26.7640625,58.55729167,10.56828125,82.39393119,28.22179042,882.5040472,0.448556522890129,"1"
"73","burned",648.4509888,2.499819994,0.6818,2789.5,67.97599792,1.103440046,1010.539978,"3",28.56822917,39.08333333,12.07317708,91.31720686,48.12893916,925.7957972,0.772294526353267,"1"
"74","burned",639.3900146,0.629157007,0.6187,2802.719971,85.9835968,3.511869907,1019.640015,"4",28.56822917,39.08333333,12.07317708,91.31720686,48.12893916,925.7957972,0.83653993809736,"1"
"75","burned",660.0949707,2.824569941,0.5613,3208.580078,494.8729858,1.103440046,1527.569946,"4",29.39739583,38.30729167,9.105885417,91.39491601,51.48006801,932.2913285,0.92557236619079,"1"
"76","burned",642.4140015,1.767150044,0.6212,2308.97998,471.9320068,1.103440046,1346.540039,"4",27.27447917,45.34895833,15.19953125,90.86093434,50.64165246,804.7453803,0.717649344543583,"1"
"77","burned",659.0689697,3.469199896,0.5598,1536.319946,1366.300049,1.533360004,237.4299927,"4",23.8484375,45.02604167,5.699427083,88.78151909,157.7427704,864.8327777,0.840546164648014,"1"
"78","burned",638.2210083,0.988566995,0.563,2588.97998,171.9669952,1.103440046,851.1939697,"9",28.56822917,39.08333333,12.07317708,91.31720686,48.12893916,925.7957972,0.887076065949436,"1"
"79","burned",649.6589966,4.877399921,0.52,2374.300049,121.598999,1.103440046,685.8510132,"3",29.39739583,38.30729167,9.105885417,91.39491601,51.48006801,932.2913285,0.939903924756993,"1"
"80","burned",637.1530151,2.409250021,0.6566,2738.850098,303.9979858,1.103440046,480.6629944,"15",27.27447917,45.34895833,15.19953125,90.86093434,50.64165246,804.7453803,0.662458313144599,"1"
"81","burned",636.0430298,0.789950013,0.466,1902.599976,60.79959869,1.103440046,1264.430054,"4",29.821875,42.68229167,8.535989583,91.52802975,58.1319539,945.5761097,0.943985933949108,"1"
"82","burned",642.8049927,2.973239899,0.5707,2558.100098,435.2590027,1.103440046,1063.560059,"4",23.8484375,45.02604167,5.699427083,88.78151909,157.7427704,864.8327777,0.812207313353894,"1"
"83","burned",641,2.615609884,0.5686,2383.620117,0,1.103440046,460.0320129,"9",28.56822917,39.08333333,12.07317708,91.31720686,48.12893916,925.7957972,0.883864852890904,"1"
"84","burned",639.9030151,1.453950047,0.5049,936.4910278,565.4689941,1.533360004,672.9279785,"4",30.6046875,38.09895833,8.49203125,91.47818425,54.97554021,939.0041722,0.938799259820087,"1"
"85","burned",653.0079956,2.595789909,0.5861,2534.879883,644.8770142,1.103440046,1381.77002,"4",28.56822917,39.08333333,12.07317708,91.31720686,48.12893916,925.7957972,0.883964137776357,"1"
"86","burned",643.5209961,2.348099947,0.6043,2380.709961,245.0910034,1.103440046,876.8640137,"3",29.821875,42.68229167,8.535989583,91.52802975,58.1319539,945.5761097,0.869061913979796,"1"
"87","burned",652.0930176,4.185450077,0.7857,2987.389893,515.9019775,1.103440046,1278.23999,"3",27.27447917,45.34895833,15.19953125,90.86093434,50.64165246,804.7453803,0.456188834597517,"1"
"88","burned",639.2249756,4.238140106,0.5049,2454.870117,273.5979919,1.103440046,870.5180054,"9",28.56822917,39.08333333,12.07317708,91.31720686,48.12893916,925.7957972,0.930871339586311,"1"
"89","burned",642.5180054,3.090909958,0.4271,1944.160034,121.598999,1.103440046,1187.150024,"9",29.36458333,34.58854167,6.924322917,91.78568192,292.3072304,1286.543153,0.959864356894108,"1"
"90","burned",635.3430176,1.991680026,0.4662,2858.22998,91.19940186,1.533360004,384.5299988,"3",29.36458333,34.58854167,6.924322917,91.78568192,292.3072304,1286.543153,0.947408491840498,"1"
"91","burned",636.9840088,1.054219961,0.7094,2403.889893,30.39979935,3.511869907,310.0180054,"3",26.575,57.90625,4.744583333,88.59443019,107.9276753,484.5177731,0.344478743959514,"1"
"92","burned",641.3579712,1.566900015,0.4662,2441.280029,299.4030151,1.103440046,928.0650024,"3",29.36458333,34.58854167,6.924322917,91.78568192,292.3072304,1286.543153,0.947567473632767,"1"
"93","burned",696.8530273,0.659561992,0.5992,4864.439941,2182.22998,1.103440046,2495.75,"4",24.91197917,57.86458333,7.820104167,88.37552796,98.22318064,455.1538356,0.64749282476667,"1"
"94","burned",704.6690063,1.171259999,0.6387,91.19940186,151.9989929,1.533360004,1082.51001,"4",28.8125,56.765625,5.270104167,86.45022004,48.96131727,485.4969427,0.423920879132884,"1"
"95","burned",654.4509888,3.635979891,0.3548,1701.569946,177.2599945,1.533360004,317.3829956,"4",26.14635417,50.046875,6.545416667,89.43994106,232.1072952,1081.522465,0.941061648089513,"1"
"96","burned",633.1970215,2.814510107,0.4995,3042.709961,288.3980103,1.103440046,480.6629944,"15",21.67552083,59.68229167,8.666666667,87.64063082,134.1657824,786.3272777,0.72535746490389,"1"
"97","burned",660.1599731,1.153900027,0.6451,1298.680054,299.4030151,3.156620026,1562.560059,"4",29.61927083,35.16666667,11.18161458,91.68177591,70.88261298,979.4989855,0.840764128062113,"1"
"98","burned",638.940979,2.161099911,0.5055,1169.5,194.654007,1.533360004,339.8800049,"4",23.440625,48.66145833,10.66088542,88.39235195,225.1065965,1134.12934,0.775033259620401,"1"
"99","burned",635.5349731,2.605639935,0.5676,2689.139893,30.39979935,3.511869907,203.9279938,"15",21.5828125,60.86458333,9.895572917,84.86667751,121.3142716,744.6575277,0.427668749948135,"1"
"100","burned",660.552002,0.950334013,0.3862,722.5949707,245.0910034,3.156620026,1324.400024,"4",23.440625,48.66145833,10.66088542,88.39235195,225.1065965,1134.12934,0.894938507859444,"1"
"101","burned",687.0510254,3.451100111,0.4699,615.5490112,894.6010132,3.156620026,2150.02002,"4",23.440625,48.66145833,10.66088542,88.39235195,225.1065965,1134.12934,0.848728267203039,"0"
"102","burned",673.4110107,3.331010103,0.3598,930.0549927,426.6809998,3.156620026,1998.310059,"4",23.440625,48.66145833,10.66088542,88.39235195,225.1065965,1134.12934,0.922867494429167,"1"
"103","burned",672.3289795,3.284300089,0.3516,1192.199951,523.0180054,3.156620026,2160.310059,"4",23.440625,48.66145833,10.66088542,88.39235195,225.1065965,1134.12934,0.929155854555485,"1"
"104","burned",642.8270264,1.807639956,0.3915,1655.319946,845.2020264,3.156620026,1897.73999,"12",23.440625,48.66145833,10.66088542,88.39235195,225.1065965,1134.12934,0.903509880013794,"1"
"105","burned",662.1190186,1.930780053,0.4351,587.1170044,472.9100037,3.156620026,1693.680054,"4",26.7640625,58.55729167,10.56828125,82.39393119,28.22179042,882.5040472,0.659134608122585,"1"
"106","burned",664.7659912,2.622849941,0.4585,3086.590088,42.9917984,12.55029964,1740.23999,"4",22.1859375,53.84895833,12.79640625,87.34472807,146.6310811,827.8105589,0.764178313529677,"1"
"107","burned",645.4550171,4.670889854,0.4366,192.2649994,788.6389771,3.511869907,151.9989929,"15",25.4109375,64.13541667,5.61671875,87.56752167,173.8464481,733.3135936,0.739797539023457,"1"
"108","burned",662.5999756,2.819789886,0.4881,3234.689941,60.79959869,4.193270206,1595.920044,"4",21.52916667,57.93229167,12.66229167,87.3393404,148.0576327,832.8898089,0.69378801010755,"1"
"109","burned",669.0930176,1.163439989,0.436,2278.570068,1101.550049,3.156620026,2610.840088,"12",26.7640625,58.55729167,10.56828125,82.39393119,28.22179042,882.5040472,0.703641774434184,"1"
"110","burned",600.539978,3.274600029,0.6172,752.6630249,67.97599792,2.717230082,1445.189941,"4",28.3453125,37.20833333,13.56817708,91.02988814,44.338161,792.3320991,0.772144741670982,"1"
"111","burned",589.8870239,3.947999954,0.5382,327.4159851,30.39979935,2.717230082,463.0360107,"4",28.3453125,37.20833333,13.56817708,91.02988814,44.338161,792.3320991,0.855460353300595,"1"
"112","burned",600.7919922,2.541110039,0.5545,60.79959869,67.97599792,2.717230082,305.5140076,"15",28.31041667,38.515625,13.62083333,91.25535037,47.73218265,798.6319741,0.83270161663539,"1"
"113","burned",664.934021,0.348268002,0.5572,989.7449951,693.8880005,3.156620026,1246.390015,"4",27.5953125,36.234375,8.6096875,91.25199458,274.2254242,1249.04559,0.876772632481728,"1"
"114","burned",617.4520264,0.830633998,0.6077,194.654007,846.8400269,2.717230082,2295.340088,"4",28.3453125,37.20833333,13.56817708,91.02988814,44.338161,792.3320991,0.792678948274801,"1"
"115","burned",659.2910156,2.14248991,0.508,1595.920044,271.9039917,3.156620026,1307.540039,"4",27.5953125,36.234375,8.6096875,91.25199458,274.2254242,1249.04559,0.913339822825519,"1"
"116","burned",564.4110107,0.585002005,0.5891,1155.589966,237.4299927,1.338879943,2217.52002,"4",28.23385417,40.49479167,11.79161458,90.26145182,40.8673722,786.0259428,0.766076477542278,"1"
"117","burned",560.9959717,2.08791995,0.4941,762.4229736,245.0910034,2.615119934,1225.449951,"4",28.56822917,39.08333333,12.07317708,91.31720686,48.12893916,925.7957972,0.908970662746036,"1"
"118","burned",559.8889771,0.826183975,0.7219,1915.430054,42.9917984,2.615119934,125.3420029,"4",24.85104167,76.03125,6.931875,58.2898448,1.743553274,134.3263321,0.000445759819188722,"1"
"119","burned",565.4450073,1.118860006,0.5568,1094.390015,0,1.338879943,1813.829956,"4",28.23385417,40.49479167,11.79161458,90.26145182,40.8673722,786.0259428,0.803862732753054,"1"
"120","burned",595.0670166,3.449569941,0.609,125.3420029,729.5949707,2.717230082,615.5490112,"4",28.23385417,40.49479167,11.79161458,90.26145182,40.8673722,786.0259428,0.765830623864905,"1"
"121","burned",565.2559814,0.900541008,0.647,705.117981,60.79959869,1.338879943,1699.400024,"4",28.23385417,40.49479167,11.79161458,90.26145182,40.8673722,786.0259428,0.667442122390718,"1"
"122","burned",662.2949829,2.01079011,0.6078,1387.780029,1744.47998,1.338879943,2477.540039,"4",24.45572917,55.30208333,9.68015625,87.997062,115.4059744,545.3941561,0.531606877320787,"1"
"123","burned",572.0020142,0.809831023,0.5401,354.5190125,0,1.338879943,4461.319824,"4",25.61614583,59.39583333,12.72760417,80.65660182,32.48742258,767.6291928,0.239176777773385,"1"
"124","burned",577.6420288,0.736998975,0.3947,693.2219849,194.654007,2.615119934,5820.350098,"4",27.38385417,48.85416667,11.63458333,88.47573161,37.58457791,779.7398491,0.881188189922717,"1"
"125","burned",578.4799805,2.980439901,0.4847,1398.390015,490.1820068,2.615119934,2658.719971,"12",27.38385417,48.85416667,11.63458333,88.47573161,37.58457791,779.7398491,0.813851470103266,"1"
"126","burned",584.4359741,1.423830032,0.4213,972.7930298,163.7079926,2.615119934,5964.709961,"12",25.61614583,59.39583333,12.72760417,80.65660182,32.48742258,767.6291928,0.466458688818837,"1"
"127","burned",572.3540039,0.470717013,0.4768,646.3079834,30.39979935,1.338879943,4730.27002,"25",25.61614583,59.39583333,12.72760417,80.65660182,32.48742258,767.6291928,0.341418930685774,"1"
"128","burned",577.1820068,0.183324993,0.3816,425.5969849,109.6080017,2.615119934,6171.22998,"4",28.3453125,37.20833333,13.56817708,91.02988814,44.338161,792.3320991,0.945685070786733,"1"
"129","burned",566.8209839,0.726314008,0.5375,1033.589966,300.9429932,2.615119934,2859.040039,"4",27.38385417,48.85416667,11.63458333,88.47573161,37.58457791,779.7398491,0.71665413479272,"1"
"130","burned",599.5689697,1.696159959,0.4366,1349.290039,709.0390015,2.615119934,4855.029785,"12",27.4078125,58.453125,6.606354167,86.66611759,33.26548278,157.2180079,0.668847048540414,"1"
"131","burned",576.0339966,0.847833991,0.3816,547.1959839,30.39979935,2.615119934,6074.859863,"4",26.51979167,54.6875,13.49625,86.46919235,34.84438443,773.6067553,0.787781535337962,"1"
"132","burned",567.0540161,0.656324983,0.427,1398.390015,194.654007,2.615119934,2321.560059,"4",27.38385417,48.85416667,11.63458333,88.47573161,37.58457791,779.7398491,0.855765783011583,"1"
"133","burned",572.2600098,1.968189955,0.5618,486.3970032,96.13259888,1.338879943,3252.919922,"12",27.38385417,48.85416667,11.63458333,88.47573161,37.58457791,779.7398491,0.672594650519638,"1"
"134","burned",566.9819946,2.127939939,0.5546,1032.25,60.79959869,1.338879943,2554.310059,"12",27.38385417,48.85416667,11.63458333,88.47573161,37.58457791,779.7398491,0.690173754306694,"1"
"135","burned",574.4730225,0.990164995,0.5352,503.2059937,163.7079926,2.615119934,4277.850098,"4",26.51979167,54.6875,13.49625,86.46919235,34.84438443,773.6067553,0.539020423315085,"1"
"136","burned",575.7969971,1.786190033,0.4862,1648.609985,515.9019775,2.615119934,2322.550049,"12",28.23385417,40.49479167,11.79161458,90.26145182,40.8673722,786.0259428,0.891752249077766,"1"
"137","burned",599.5239868,3.664789915,0.5234,845.2020264,1155.589966,3.336469889,1482.439941,"4",28.23385417,40.49479167,11.79161458,90.26145182,40.8673722,786.0259428,0.877561394559163,"1"
"138","burned",567.9689941,1.85334003,0.4152,1367.98999,214.9589996,2.615119934,1957.189941,"4",27.38385417,48.85416667,11.63458333,88.47573161,37.58457791,779.7398491,0.870581245557739,"1"
"139","burned",566.4810181,0.912558019,0.5546,1098.189941,128.9750061,1.338879943,2389.429932,"15",27.38385417,48.85416667,11.63458333,88.47573161,37.58457791,779.7398491,0.685982885434894,"1"
"140","burned",660.2990112,4.53674984,0.3044,4268.97998,299.4030151,1.611490011,4388.740234,"12",27.4078125,58.453125,6.606354167,86.66611759,33.26548278,157.2180079,0.890308236671436,"1"
"141","burned",571.8040161,0.614369988,0.4621,486.3970032,67.97599792,2.615119934,3916.030029,"4",26.51979167,54.6875,13.49625,86.46919235,34.84438443,773.6067553,0.664147784835367,"1"
"142","burned",582.46698,2.354990005,0.4535,882.117981,125.3420029,2.615119934,5961.850098,"4",28.3453125,37.20833333,13.56817708,91.02988814,44.338161,792.3320991,0.918095861038124,"1"
"143","burned",593.3690186,1.839130044,0.5095,638.3959961,1039.829956,3.336469889,1075.650024,"4",28.23385417,40.49479167,11.79161458,90.26145182,40.8673722,786.0259428,0.878525857174316,"1"
