HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;year
1;760,302002;1,97905004;0,5952;1580,790039;334,3980103;1,010669947;3615,403076;4;24,27765152;76,13636364;2,335708401;6,202348485;2011
1;802,7880249;1,218279958;0,6101;1744,47998;860,3729858;5,438560009;2215,016602;3;25,96060606;52,37878788;1,77E-04;12,97170455;2011
1;773,7650146;3,074120045;0,6293;367,321991;1974,109985;5,438560009;4297,137207;4;24,51893939;66,56818182;0,175852785;11,73799242;2011
1;488,7000122;1,128819942;0,7667;1101,550049;1307,189941;5,752769947;590,2572021;4;22,5530303;61,47348485;0;9,875;2011
1;472,2940063;2,458859921;0,3794;614,7979736;1053,52002;5,752769947;490,1819153;15;23,91439394;43,87121212;0,009654442;16,27348485;2011
1;492,0440063;3,119869947;0,4602;182,3990021;516,7960205;7,641960144;2183,924072;4;22,1155303;52,70454545;1,67E-13;8,295454545;2011
1;504,480011;1,518079996;0,4661;693,8880005;652,7109985;7,641960144;2285,04541;4;22,1155303;52,70454545;1,67E-13;8,295454545;2011
1;507,0539856;7,823929787;0,5368;30,39979935;212,798996;7,641960144;1174,234985;4;21,68295455;57,35984848;0;8,99594697;2011
0;792,2990112;0,643194973;0,632031977;2032,23999;2963,939941;0,292205989;6182,827637;4;24,55368948;36,62298193;39,52143862;4,204105772;2011
0;797,6539917;0,852613986;0,623254001;435,2590027;3923,810059;0,292205989;6535,389648;4;27,22564337;70,03958648;1,486840947;3,9255924;2011
0;789,8449707;0,79914099;0,66822499;1806,930054;1550,089966;0;8058,869629;4;22,88495691;88,73051389;27,09107488;5,761090723;2011
0;736,7839966;1,341120005;0,657312989;3627,649902;327,4159851;0,0123088;8061,220215;3;25,13026193;70,47679923;6,206455292;8,189779889;2011
0;739,3449707;0,471639991;0,665669024;982,2470093;547,1959839;0,292205989;2282,212646;4;21,00389882;82,28827601;43,32209158;4,423596967;2011
0;742,5;2,527549982;0,644326985;1246,390015;699,1950073;0;10252,70996;4;21,96743798;30,6341507;7,016985248;9,220616757;2011
0;760,427002;2,0927701;0,654407024;312,9849854;2436,72998;1,961470008;3474,231934;4;23,89900078;34,82464613;32,42256149;5,62171203;2011
0;770,677002;1,452489972;0,675336003;2545,25;354,5190125;0,0123088;9547,712891;4;22,56854752;69,21762556;5,845546499;12,91360681;2011
0;802,9500122;2,964289904;0,670840025;3393,48999;212,798996;0,292205989;5466,978027;4;26,26806978;80,69763138;32,4616356;10,570216;2011
0;754,0650024;0,747310996;0,702041984;1367,98999;328,8240051;0,0123088;4960,291992;4;23,25156483;47,31939641;11,60120703;11,68179255;2011
0;744,9219971;2,988280058;0,663971007;4990,009766;2345,709961;0;3763,317383;4;28,05225064;38,51228854;8,181880048;14,2934698;2011
0;734,947998;1,770249963;0,552805007;587,1170044;910,9799805;1,961470008;237,4299622;4;19,90128029;73,10540024;20,55922677;7,476153946;2011
0;755,302002;0,245498002;0,660728991;4178,839844;237,4299927;0,0123088;8886,780273;4;23,84219609;87,5566235;18,51145616;4,571777062;2011
0;775,2750244;1,234709978;0,582862973;3446,050049;1629,439941;0;6325,056152;4;24,86379724;91,04080543;43,19579344;14,28833251;2011
0;812,1439819;1,251180053;0,663990974;3641,129883;769,0609741;0,292205989;7190,819824;4;21,10790492;90,95719573;43,44738568;16,30813014;2011
0;739,2379761;2,314480066;0,603981018;2711,719971;109,6080017;6,438739777;1389,440063;15;26,58843443;67,49128786;38,3937545;16,6110892;2011
0;823,0490112;1,252889991;0,61234802;2343,939941;803,1530151;5,438560009;2738,682129;4;26,57401104;33,67707954;35,12253971;9,562310657;2011
0;836,684021;0,696232975;0,565231025;2662,889893;1825;5,438560009;2811,282227;4;22,79134491;67,25306238;24,93486205;7,393218913;2011
0;828,8449707;0,831616998;0,569486022;3568,580078;1010,539978;3,431550026;3933,338379;4;23,74154445;69,12958306;12,51152076;13,37480963;2011
0;798,2930298;1,537940025;0,594990015;0;669,4860229;5,438560009;1742,096436;4;28,21386955;52,40923585;31,48443389;5,175297872;2011
0;837,21698;0,412607014;0,688636005;1922,650024;1936,300049;0;8758,358398;4;19,44941745;36,09210936;35,8845606;16,07148233;2011
0;743,9019775;1,812100053;0,658565998;4311,419922;722,5949707;2,478929996;4443,36377;4;21,46611574;45,09460303;13,50057324;5,591110405;2011
0;705,1740112;4,473579884;0,621159971;3507,590088;299,4030151;5,752769947;4377,992188;4;23,02006282;43,70976964;39,03197287;7,589988568;2011
0;460,2640076;1,016839981;0,455567002;464,0329895;2487,959961;12,19499969;674,9849243;15;25,0426529;92,1875056;29,92790526;13,826862;2011
0;835,4240112;0,557111025;0,695556998;1180,51001;1142,719971;0;8989,758789;4;20,46120141;80,84700188;31,59212481;6,314420293;2011
0;728,6680298;1,004349947;0,732694983;1060,51001;30,39979935;1,010669947;5961,538086;3;25,92077793;81,85853155;36,24013495;14,95396721;2011
0;723,1469727;3,640189886;0,714093983;2176,929932;177,2599945;1,010669947;4456,758789;4;22,19814154;37,85719077;3,757525319;7,104529245;2011
0;461,3460083;2,834399939;0,435844004;1569,349976;91,19940186;12,19499969;366,0619812;15;26,85627897;38,2863544;26,50522649;15,50956539;2011
0;491,3410034;4,093359947;0,504085004;498,5939941;203,9279938;7,641960144;426,6813965;15;27,19834014;55,2268871;8,099613202;3,412599547;2011
0;703,7030029;9,910840034;0,72617799;4540,97998;305,5140076;1,010669947;4002,857178;4;23,70841854;63,64414037;34,34167904;5,386299558;2011
0;446,9639893;0,208835006;0,731606007;5977,950195;520,3610229;7,641960144;1599,387329;29;22,31455392;76,33329308;29,568424;16,34332031;2011
1;816,0009766;0,323936999;0,5639;2433,5;3004,820068;0;11146,40625;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;807,9520264;0,309024006;0,5735;4541,790039;4656,330078;0;9420,453125;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;816,0009766;0,323936999;0,5639;2433,5;3004,820068;0;11146,40625;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;808,6779785;1,255839944;0,5655;327,4159851;1417,099976;0;13002,19336;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;816,0009766;0,323936999;0,5639;2433,5;3004,820068;0;11146,40625;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;807,9520264;0,309024006;0,5735;4541,790039;4656,330078;0;9420,453125;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;807,9520264;0,309024006;0,5735;4541,790039;4656,330078;0;9420,453125;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;742,007019;1,455109954;0,4854;1069,189941;1768,680054;0;3966,677734;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;725,0750122;2,721339941;0,4849;1925,77002;734,6439819;0;8708,253906;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;722,315979;1,554270029;0,4904;2164,370117;280,2720032;0;9329,319336;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;723,4790039;1,24890995;0,4702;2787,02002;121,598999;0,0123088;9384,480469;12;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;717;2,056190014;0,5753;2623,909912;42,9917984;0;8817,092773;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;722,7849731;2,050859928;0,5232;1968,719971;286,7909851;0;9867,764648;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;719,6680298;2,374409914;0,3541;2593,97998;151,9989929;0;8255,432617;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;721,1400146;1,87274003;0,6467;2116,879883;42,9917984;0;10114,13477;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;737,5930176;1,801450014;0,4849;1253,420044;1870,27002;0;3268,507813;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;715,6199951;1,260159969;0,2718;2308,179932;30,39979935;0;5998,704102;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;722,0360107;0,979309976;0,6467;2015,119995;317,3829956;0;5978,256348;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;718,3309937;0,751474023;0,4759;2573,22998;109,6080017;0;7407,138672;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;723,4849854;1,797659993;0,4744;2455,620117;219,2160034;0,0123088;9826,236328;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;716,684021;1,218680024;0,5214;2506,830078;0;0;9031,961914;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;716,6900024;1,797729969;0,3366;2624,969971;60,79959869;0;8361,932617;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;725,5629883;4,152140141;0,3026;1070,920044;135,9519958;0,0123088;11955,77832;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;718,6409912;2,86777997;0,5639;2447,889893;303,9979858;0;8030,66748;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;715,6929932;0,739570975;0,2737;2522,449951;91,19940186;0;6848,797363;3;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;725,0750122;2,721339941;0,4341;1925,77002;734,6439819;0;8708,253906;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;719,1469727;1,168630004;0,3662;2308,179932;42,9917984;0;9572,652344;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;718,9860229;0,900481999;0,3109;2595,399902;214,9589996;0;7813,692871;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;725,5629883;4,152140141;0,4666;1070,920044;135,9519958;0,0123088;11955,77832;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;720,7340088;0,316536009;0,5295;2653,850098;0;0,0123088;9282,893555;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;720,125;2,521980047;0,4981;2013,050049;354,5190125;0;5549,273438;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;719,8909912;0,083308302;0,4481;2359,659912;257,9509888;0;8792,05957;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;715,3889771;2,273740053;0,2737;2167,780029;163,7079926;0;6077,525879;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;727,9940186;1,221320033;0,3975;2197,209961;364,7969971;0;730,8605347;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;721,2509766;1,237930059;0,4899;3380,399902;715,526001;0;5022,59375;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;721,6160278;0,903117001;0,4608;3332,899902;634,7659912;0;5281,608398;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;715,9710083;0,213094994;0,4738;2551,590088;0;0;6484,924805;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;714,0020142;2,054150105;0,3829;2569,639893;67,97599792;0;5608,164063;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;720,3859863;1,028110027;0,5159;3561,449951;912,5;0;4777,508789;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;727,9940186;1,221320033;0,3975;2197,209961;364,7969971;0;730,8605347;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;713,1160278;0,316973001;0,2406;2684,149902;42,9917984;0;4330,236816;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;727,9940186;1,221320033;0,3975;2197,209961;364,7969971;0;730,8605347;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;711,7550049;1,679290056;0,3019;3654,679932;109,6080017;0;3313,577393;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;720,7440186;2,802589893;0,4405;2875,629883;271,9039917;0;6231,364258;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;714,7689819;1,786689997;0,3206;2536,330078;60,79959869;0;5337,306641;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;714,0579834;1,240839958;0,4235;2468,939941;177,2599945;0;5172,254395;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;719,3430176;2,182179928;0,4845;2474,360107;386,9259949;0;3682,894287;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;712,0390015;0,559706986;0,2349;3052,870117;151,9989929;0;3869,381104;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;712,5599976;2,636450052;0,4395;3940,850098;135,9519958;0;2009,37793;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;717,7579956;3,158649921;0,3003;3760,25;67,97599792;0;2984,758057;4;23,8375;49,50378788;2,48E-04;15,21015152;2012
1;715,1350098;1,979889989;0,2989;2539,790039;60,79959869;0;5896,384277;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;712,7680054;1,272079945;0,2406;2504,25;245,0910034;0;4229,833496;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;720,1970215;2,216449976;0,5253;2396,959961;405,5840149;0;3896,039063;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;723,3400269;0,846454978;0,4812;2905,209961;494,8729858;0;3089,731689;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;749,2160034;2,928129911;0,4427;1223,949951;2967,679932;1,961470008;2865,009033;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;713,5599976;0,357634991;0,2989;2420,560059;60,79959869;0;5932,01123;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;735,0079956;0,689218998;0,3569;3848,790039;669,4860229;0;6343,075195;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;715,5300293;1,766000032;0,2892;3154,120117;214,9589996;0;3228,824219;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;712,5300293;1,609060049;0,3049;2659,23999;60,79959869;0;4898,141602;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;714,7249756;1,935789943;0,4572;3930,52002;171,9669952;0;3236,685791;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;735,0079956;0,689218998;0,3569;3848,790039;669,4860229;0;6343,075195;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;760,539978;2,103090048;0,4433;67,97599792;2474,360107;1,961470008;2042,902222;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;715,947998;0,229531005;0,4236;2573,22998;0;0;6447,336426;3;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;713,5980225;0,857816994;0,4085;3989,790039;60,79959869;0;2605,352539;3;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;727,9940186;1,221320033;0,3975;2197,209961;364,7969971;0;730,8605347;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;711,9439697;1,639610052;0,3038;3693,919922;121,598999;0;2034,06189;4;23,8375;49,50378788;2,48E-04;15,21015152;2012
1;711,9429932;0,607771993;0,2426;2707,120117;67,97599792;0;4012,887695;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;714,5040283;1,311059952;0,3829;2819,97998;192,2649994;0;5883,753906;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;717,9920044;0,343378007;0,3108;2802,719971;151,9989929;0;5264,345215;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;727,9940186;1,221320033;0,3975;2197,209961;364,7969971;0;730,8605347;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;735,0079956;0,689218998;0,3569;3848,790039;669,4860229;0;6343,075195;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;713,6729736;1,30855;0,3243;2909,5;257,9509888;0;4616,366211;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;727,9940186;1,221320033;0,3975;2197,209961;364,7969971;0;730,8605347;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;717,3499756;1,197790027;0,5271;2773,050049;109,6080017;0;6903,163086;3;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;711,4760132;0,907249987;0,2286;3148,689941;0;0;3603,369385;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;715,8359985;1,02275002;0,6623;3787,179932;0;6,438739777;992,5427246;3;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;712,7329712;0,654061019;0,426;2374,300049;243,197998;0;5047,189453;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;715,4810181;0,560886025;0,3996;4003,669922;60,79959869;0;3039,523193;3;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;711,1810303;0,552884996;0,3306;2632,169922;177,2599945;0;3817,444092;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;712,4719849;0,736102998;0,4085;4106,220215;91,19940186;0;2639,710449;3;23,8375;49,50378788;2,48E-04;15,21015152;2012
1;711,2880249;0,761642992;0,2426;2855,800049;42,9917984;0;3974,125977;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;711,3070068;1,205320001;0,2426;2735,639893;42,9917984;0;4130,010742;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;714,2030029;0,823247015;0,3724;3539,060059;339,8800049;0;3868,425781;15;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;748,25;2,243629932;0,5434;3627,909912;1070,920044;0,0123088;8955,564453;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;741,2949829;1,041839957;0,5058;1282,930054;1324,400024;0;1858,369873;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;748,25;2,243629932;0,5434;3627,909912;1070,920044;0,0123088;8955,564453;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;714,7009888;1,166069984;0,4078;2691,199951;91,19940186;0;6009,785645;3;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;705,1640015;0,455505013;0,3049;275,2820129;0;1,961470008;371,0767517;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;712,5300293;1,609060049;0,3975;2659,23999;60,79959869;0;4898,141602;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;727,9940186;1,221320033;0,44;2197,209961;364,7969971;0;730,8605347;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;717,7670288;1,034369946;0,3049;2418,459961;0;0;5498,917969;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;716,8469849;2,191960096;0,4125;2773,050049;151,9989929;0;4991,679199;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;717,6550293;0,586911976;0,266;2373,909912;219,2160034;0;4615,365234;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;713,6350098;1,480340004;0,2426;3399,620117;214,9589996;0;3787,18457;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;711,2860107;0,776224971;0,3462;2766,550049;30,39979935;0;3996,734619;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;715,1630249;1,713860035;0,4709;3878,330078;0;0;2101,327148;3;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;722,7299805;1,961060047;0,4236;2094,060059;679,7600098;0;4136,159668;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;716,8239746;0,749032974;0,4085;2522,27002;42,9917984;0;6368,157715;3;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;714,8989868;1,504860044;0,4572;3970,639893;30,39979935;0;2516,030518;3;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;716,5029907;0,654349029;0,3996;4072,320068;231,5180054;0;3224,384766;4;24,43863636;47,07575758;0;14,02094697;2012
1;715,3900146;0,588621974;0,3206;3915,090088;30,39979935;0;3028,100098;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;716,0310059;1,915169954;0,34;2691,199951;0;0;5449,793457;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;717,2659912;0,806640029;0,4228;2787,02002;91,19940186;0;5456,063965;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;733,8280029;2,464430094;0,5092;2373,909912;1182,469971;0;2707,118164;4;27,29280303;48,46969697;0,123579248;14,56757576;2012
1;733,5050049;2,287009954;0,2423;4728,410156;2047,869995;0;4153,216797;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;711,1519775;0,960753977;0,4812;3004,820068;30,39979935;0;3660,619629;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;723,3400269;0,846454978;0,3975;2905,209961;494,8729858;0;3089,731689;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;727,9940186;1,221320033;0,6199;2197,209961;364,7969971;0;730,8605347;4;25,85189394;43,13257576;0;13,15484848;2012
1;713,0560303;0,966597974;0,3292;3553,790039;125,3420029;0;752,6634521;3;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;712,7269897;0,316101998;0,4812;2506,830078;60,79959869;0;4787,75;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;723,2529907;0,491757989;0,4812;2816,540039;565,4689941;0;3111,638184;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;723,3400269;0,846454978;0,2953;2905,209961;494,8729858;0;3089,731689;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;711,6569824;0,481651992;0,3206;3288,379883;30,39979935;0;3551,965576;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;714,0159912;0,48872599;0,7045;2470,060059;128,9750061;0;5730,663086;4;24,75530303;66,76136364;0,32774964;9,552424242;2012
1;752,8790283;1,25928998;0,473;2175,659912;339,8800049;0,0123088;10253,38574;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;750,9650269;2,562469959;0,3462;859,8359985;2133,409912;1,961470008;1781,43811;4;24,43863636;47,07575758;0;14,02094697;2012
1;717,3040161;2,080300093;0,2406;3887,610107;60,79959869;0;2271,863281;3;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;713,1240234;0,474595994;0,4605;2661,679932;42,9917984;0;4367,848145;4;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;742,5200195;1,505180001;0,4672;1754,26001;1653,930054;1,195629954;2463,696289;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;723,9899902;1,445899963;0,4241;2713,77002;951,6640015;0;735,2728882;15;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;728,3300171;1,100520015;0,2286;2254,100098;802,5780029;0;3305,898682;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;713,5499878;0,950513005;0,359;3192,560059;177,2599945;0;3813,568848;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;715,9810181;1,119019985;0,3053;2418,459961;60,79959869;0;6057,115723;3;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;715,8889771;3,049979925;0,3039;3495,320068;85,9835968;0;3133,538818;4;24,43863636;47,07575758;0;14,02094697;2012
1;714,4290161;0,975066006;0,4646;3915,090088;151,9989929;0;2648,797119;3;27,29280303;48,46969697;0,123579248;14,56757576;2012
1;766,3670044;2,358760118;0,3708;5161,25;978,9489746;0;5011,081055;4;23,8375;49,50378788;2,48E-04;15,21015152;2012
1;711,4320068;0,704284012;0,3038;3690,409912;151,9989929;0;3344,115234;4;23,8375;49,50378788;2,48E-04;15,21015152;2012
1;715,2260132;2,529109955;0,4334;3732,620117;203,9279938;0;2214,181885;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;716,302002;0,247581005;0,2787;2426,280029;237,4299927;0;4441,699707;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;714,177002;2,174309969;0,5335;3310,790039;491,1239929;0;1222,056519;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;734,9719849;2,008840084;0,4702;1759,25;2042,449951;0;2323,148926;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;720,382019;2,722340107;0,308;2330,300049;438,4320068;0;4166,546387;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;722,4439697;1,550770044;0,6623;3443,23999;573,5819702;0;2492,968262;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;715,3939819;0,413228989;0,2406;3800,820068;30,39979935;6,438739777;1074,794922;3;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;713,3640137;0,762596011;0,2366;2743,570068;85,9835968;0;4564,627441;4;24,43863636;47,07575758;0;14,02094697;2012
1;711,5739746;1,488280058;0,2701;3518,23999;367,321991;0;2161,807861;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;717,2210083;2,745589972;0,3151;3363,27002;425,5969849;0;1854,636475;4;23,8375;49,50378788;2,48E-04;15,21015152;2012
1;711,617981;0,65159899;0,2509;3648,98999;182,3990021;0;1570,525146;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;713,5;1,816400051;0,3467;3857,899902;30,39979935;0;1441,347656;3;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;736,9619751;1,998999953;0,4282;2765,040039;1034,040039;0;1913,255737;4;23,8375;49,50378788;2,48E-04;15,21015152;2012
1;710,8740234;0,906162024;0,4606;4012,889893;155,0090027;0;2192,160156;4;26,5780303;54,31818182;0,198653849;13,12121212;2012
1;731,71698;1,250640035;0,426;2624,969971;1174,630005;0;1318,804443;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;712,0180054;1,321889997;0,2286;2212,51001;395,196991;0;5041,785156;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;713,09198;0,805526018;0,5253;3155,870117;135,9519958;0;3788,282471;4;25,35833333;53,31818182;1,66E-04;12,58045455;2012
1;716,1599731;2,996140003;0,3039;2514,379883;288,3980103;0;3855,024414;4;23,8375;49,50378788;2,48E-04;15,21015152;2012
1;712,9730225;0,912504017;0,4121;3739,169922;273,5979919;0;2507,752441;4;27,78257576;44,95075758;0;7,897689394;2012
1;760,9879761;0,836077988;0,49;3287,959961;1501,949951;0;2463,133545;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;787,2479858;2,060689926;0,5561;5073,759766;2097,810059;0;4620,868164;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;756,53302;3,96329999;0,3885;886,2990112;67,97599792;6,438739777;1410,563477;15;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;765,7940063;1,851539969;0,3193;151,9989929;818,5390015;6,438739777;672,9281006;4;30,675;36,09469697;0;12,89806818;2012
1;731,4639893;2,409470081;0,3991;438,4320068;380,9079895;6,438739777;530,9095459;4;28,46969697;33,40151515;0;13,63636364;2012
1;756,53302;3,96329999;0,3885;886,2990112;67,97599792;6,438739777;1410,563477;15;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;756,53302;3,96329999;0,3885;886,2990112;67,97599792;6,438739777;1410,563477;15;25,72765152;46,88636364;8,28E-04;7,257121212;2012
1;728,375;2,589390039;0,4502;2586,840088;742,1539917;6,438739777;1592,728638;4;29,40340909;30,74621212;0;11,73628788;2012
1;743,8690186;0,696335018;0,3087;1003,190002;1101,550049;6,438739777;163,7078857;15;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;768,0349731;8,189760208;0,4023;674,9849854;1114,890015;6,438739777;1240,445557;4;30,675;36,09469697;0;12,89806818;2012
1;752,2150269;2,924000025;0,3935;765,4470215;1253,420044;6,438739777;480,6629028;4;28,26098485;35,53787879;0;11,06159091;2012
1;790,3759766;1,936540008;0,4717;3542,060059;1802,839966;0;6748,822266;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;770,2219849;2,715579987;0,3667;425,5969849;1155,589966;6,438739777;1253,415527;4;30,675;36,09469697;0;12,89806818;2012
1;787,2479858;2,060689926;0,5561;5073,759766;2097,810059;0;4620,868164;4;25,1594697;56,03409091;0,001572676;16,66856061;2012
1;722,0859985;1,37293005;0,6829;788,6389771;1714,560059;5,438560009;1126,434326;4;30,02386364;45,625;1,488323901;6,431590909;2012
1;742,9680176;1,12401998;0,2542;203,9279938;826,9639893;6,438739777;429,9179688;4;30,675;36,09469697;0;12,89806818;2012
1;767,6859741;2,255079985;0,3654;203,9279938;722,5949707;6,438739777;906,9129639;4;28,46969697;33,40151515;0;13,63636364;2012
